Dia ,Cambio 
01/04/2019,19.21690
02/04/2019,19.22790
03/04/2019,19.18050
04/04/2019,19.17280
05/04/2019,19.08050
08/04/2019,18.97010
09/04/2019,18.92290
10/04/2019,18.83600
11/04/2019,18.84320
12/04/2019,18.77190
15/04/2019,18.84890
16/04/2019,18.95160
17/04/2019,18.84800
22/04/2019,18.83590
23/04/2019,18.95780
24/04/2019,19.00460
25/04/2019,19.09420
26/04/2019,18.94140
29/04/2019,19.01200
30/04/2019,19.00990
02/05/2019,19.10140
03/05/2019,19.00120
06/05/2019,18.97810
07/05/2019,19.04990
08/05/2019,19.08370
09/05/2019,19.26230
10/05/2019,19.13740
13/05/2019,19.19280
14/05/2019,19.14270
15/05/2019,19.12360
16/05/2019,19.07100
17/05/2019,19.14540
20/05/2019,19.09080
21/05/2019,19.03090
22/05/2019,18.97550
23/05/2019,19.01220
24/05/2019,19.06580
27/05/2019,19.05210
28/05/2019,19.16520
29/05/2019,19.23950
30/05/2019,19.06830
31/05/2019,19.64260
03/06/2019,19.76090
04/06/2019,19.60070
05/06/2019,19.54180
06/06/2019,19.70840
07/06/2019,19.65280
10/06/2019,19.20400
11/06/2019,19.12220
12/06/2019,19.13830
13/06/2019,19.16450
14/06/2019,19.14870
17/06/2019,19.19240
18/06/2019,19.10110
19/06/2019,19.17530
20/06/2019,18.98040
21/06/2019,19.06610
24/06/2019,19.18330
25/06/2019,19.22710
26/06/2019,19.14420
27/06/2019,19.16850
28/06/2019,19.20870
01/07/2019,19.07600
02/07/2019,19.06940
03/07/2019,19.05020
04/07/2019,18.99470
05/07/2019,19.04460
08/07/2019,18.91160
09/07/2019,19.00430
10/07/2019,19.24250
11/07/2019,19.12270
12/07/2019,19.03070
15/07/2019,18.98030
16/07/2019,19.07810
17/07/2019,19.02330
18/07/2019,19.01080
19/07/2019,19.01230
22/07/2019,19.06590
23/07/2019,19.13150
24/07/2019,19.08940
25/07/2019,19.06230
26/07/2019,19.06990
29/07/2019,19.09000
30/07/2019,19.07470
31/07/2019,18.99290
01/08/2019,19.16270
02/08/2019,19.31160
05/08/2019,19.57310
06/08/2019,19.62910
07/08/2019,19.69530
08/08/2019,19.51180
09/08/2019,19.42830
12/08/2019,19.58030
13/08/2019,19.46300
14/08/2019,19.57630
15/08/2019,19.63650
16/08/2019,19.56690
19/08/2019,19.81530
20/08/2019,19.75220
21/08/2019,19.67980
22/08/2019,19.74670
23/08/2019,19.84020
26/08/2019,19.90860
27/08/2019,19.99340
28/08/2019,20.03140
29/08/2019,20.09880
30/08/2019,20.06960
02/09/2019,20.12530
03/09/2019,20.00390
04/09/2019,19.78060
05/09/2019,19.68340
06/09/2019,19.56230
09/09/2019,19.53980
10/09/2019,19.53540
11/09/2019,19.54780
12/09/2019,19.42650
13/09/2019,19.36650
17/09/2019,19.42620
18/09/2019,19.35280
19/09/2019,19.39810
20/09/2019,19.44780
23/09/2019,19.44590
24/09/2019,19.45870
25/09/2019,19.57750
26/09/2019,19.63630
27/09/2019,19.68080
30/09/2019,19.73450
01/10/2019,19.77920
02/10/2019,19.79850
03/10/2019,19.73680
04/10/2019,19.52550
07/10/2019,19.55220
08/10/2019,19.58400
09/10/2019,19.56890
10/10/2019,19.47640
11/10/2019,19.32170
14/10/2019,19.26520
15/10/2019,19.25200
16/10/2019,19.21350
17/10/2019,19.16020
18/10/2019,19.14920
21/10/2019,19.14220
22/10/2019,19.10500
23/10/2019,19.12580
24/10/2019,19.08780
25/10/2019,19.08200
28/10/2019,19.05430
29/10/2019,19.11670
30/10/2019,19.16430
31/10/2019,19.19480
01/11/2019,19.10580
04/11/2019,19.15250
05/11/2019,19.21250
06/11/2019,19.19530
07/11/2019,19.13270
08/11/2019,19.10680
11/11/2019,19.10900
12/11/2019,19.21780
13/11/2019,19.45430
14/11/2019,19.42280
15/11/2019,19.20630
19/11/2019,19.36870
20/11/2019,19.48000
21/11/2019,19.41380
22/11/2019,19.39870
25/11/2019,19.44680
26/11/2019,19.51850
27/11/2019,19.56070
28/11/2019,19.61130
29/11/2019,19.53520
02/12/2019,19.57170
03/12/2019,19.56780
04/12/2019,19.47070
05/12/2019,19.36880
06/12/2019,19.32470
09/12/2019,19.23020
10/12/2019,19.23620
11/12/2019,19.17850
13/12/2019,19.04550
16/12/2019,18.97020
17/12/2019,18.91650
18/12/2019,18.95420
19/12/2019,18.96400
20/12/2019,18.91330
23/12/2019,18.93850
24/12/2019,18.96430
26/12/2019,18.94450
27/12/2019,18.84520
30/12/2019,18.87270
31/12/2019,18.86420
02/01/2020,18.88170
03/01/2020,18.86730
06/01/2020,18.82700
07/01/2020,18.88520
08/01/2020,18.79800
09/01/2020,18.84530
10/01/2020,18.77320
13/01/2020,18.82150
14/01/2020,18.81200
15/01/2020,18.80770
16/01/2020,18.79300
17/01/2020,18.73880
20/01/2020,18.67250
21/01/2020,18.70070
22/01/2020,18.68830
23/01/2020,18.80180
24/01/2020,18.83130
27/01/2020,18.94070
28/01/2020,18.80220
29/01/2020,18.70670
30/01/2020,18.78530
31/01/2020,18.90820
04/02/2020,18.67970
05/02/2020,18.62450
06/02/2020,18.66450
07/02/2020,18.77630
10/02/2020,18.76530
11/02/2020,18.67400
12/02/2020,18.63080
13/02/2020,18.64580
14/02/2020,18.57120
17/02/2020,18.57150
18/02/2020,18.59520
19/02/2020,18.59100
20/02/2020,18.79920
21/02/2020,18.91380
24/02/2020,19.11970
25/02/2020,19.08780
26/02/2020,19.15850
27/02/2020,19.39730
28/02/2020,19.77600
02/03/2020,19.69850
03/03/2020,19.28370
04/03/2020,19.53350
05/03/2020,19.80950
06/03/2020,20.16230
09/03/2020,21.11170
10/03/2020,21.02670
11/03/2020,21.21300
12/03/2020,22.15180
13/03/2020,21.92880
17/03/2020,23.05730
18/03/2020,23.90080
19/03/2020,24.08680
20/03/2020,24.11130
23/03/2020,25.07820
24/03/2020,25.11850
25/03/2020,24.29480
26/03/2020,23.09700
27/03/2020,23.51220
30/03/2020,24.28530
31/03/2020,23.48470
01/04/2020,24.49180
02/04/2020,24.10870
03/04/2020,24.69380
06/04/2020,24.68950
07/04/2020,24.03880
08/04/2020,24.09250
13/04/2020,23.74270
14/04/2020,23.56450
15/04/2020,24.11550
16/04/2020,24.20980
17/04/2020,23.90120
20/04/2020,24.00770
21/04/2020,24.42480
22/04/2020,24.58830
23/04/2020,24.62300
24/04/2020,24.85830
27/04/2020,24.84920
28/04/2020,24.38820
29/04/2020,24.00020
30/04/2020,23.92830
04/05/2020,24.38120
05/05/2020,23.83430
06/05/2020,24.29420
07/05/2020,24.05630
08/05/2020,23.68050
11/05/2020,23.86930
12/05/2020,24.04870
13/05/2020,24.21130
14/05/2020,24.27080
15/05/2020,23.95800
18/05/2020,23.60320
19/05/2020,23.60230
20/05/2020,23.29620
21/05/2020,22.96000
22/05/2020,22.79280
25/05/2020,22.56300
26/05/2020,22.29320
27/05/2020,22.36330
28/05/2020,22.20400
29/05/2020,22.17780
01/06/2020,22.01680
02/06/2020,21.68270
03/06/2020,21.60430
04/06/2020,21.83880
05/06/2020,21.58370
08/06/2020,21.65520
09/06/2020,21.72520
10/06/2020,21.92300
11/06/2020,22.42520
12/06/2020,22.33470
15/06/2020,22.54350
16/06/2020,22.21680
17/06/2020,22.27830
18/06/2020,22.60880
19/06/2020,22.63000
22/06/2020,22.44130
23/06/2020,22.41300
24/06/2020,22.66620
25/06/2020,22.79630
26/06/2020,22.97150
29/06/2020,23.13250
30/06/2020,23.08930
01/07/2020,22.80780
02/07/2020,22.52250
03/07/2020,22.41470
06/07/2020,22.28080
07/07/2020,22.62130
08/07/2020,22.82250
09/07/2020,22.69450
10/07/2020,22.53420
13/07/2020,22.46330
14/07/2020,22.61730
15/07/2020,22.36470
16/07/2020,22.30320
17/07/2020,22.48970
20/07/2020,22.62780
21/07/2020,22.35970
22/07/2020,22.25100
23/07/2020,22.36270
24/07/2020,22.38420
27/07/2020,22.02750
28/07/2020,21.96150
29/07/2020,21.99070
30/07/2020,22.17270
31/07/2020,22.20120
03/08/2020,22.61400
04/08/2020,22.78450
05/08/2020,22.40680
06/08/2020,22.36520
07/08/2020,22.48920
10/08/2020,22.48500
11/08/2020,22.34900
12/08/2020,22.34570
13/08/2020,22.26280
14/08/2020,22.03130
17/08/2020,22.05700
18/08/2020,22.15350
19/08/2020,22.05270
20/08/2020,22.17600
21/08/2020,22.03620
24/08/2020,21.98400
25/08/2020,21.97230
26/08/2020,21.92020
27/08/2020,22.11680
28/08/2020,21.86020
31/08/2020,21.88800
01/09/2020,21.74450
02/09/2020,21.83930
03/09/2020,21.63830
04/09/2020,21.61150
07/09/2020,21.58870
08/09/2020,21.71380
09/09/2020,21.53770
10/09/2020,21.27730
11/09/2020,21.32100
14/09/2020,21.07280
15/09/2020,21.06920
17/09/2020,20.98500
18/09/2020,20.96970
21/09/2020,21.50500
22/09/2020,21.56820
23/09/2020,22.08970
24/09/2020,22.36780
25/09/2020,22.44020
28/09/2020,22.45730
29/09/2020,22.35980
30/09/2020,22.14380
01/10/2020,21.95620
02/10/2020,21.70250
05/10/2020,21.39600
06/10/2020,21.45070
07/10/2020,21.49300
08/10/2020,21.43180
09/10/2020,21.18220
12/10/2020,21.21830
13/10/2020,21.36770
14/10/2020,21.29980
15/10/2020,21.38320
16/10/2020,21.17650
19/10/2020,21.13420
20/10/2020,21.09020
21/10/2020,21.06400
22/10/2020,21.03000
23/10/2020,20.92050
26/10/2020,20.98180
27/10/2020,20.87980
28/10/2020,21.16480
29/10/2020,21.37700
30/10/2020,21.25080
03/11/2020,21.15550
04/11/2020,21.03450
05/11/2020,20.76120
06/11/2020,20.62000
09/11/2020,20.36000
10/11/2020,20.40180
11/11/2020,20.57720
12/11/2020,20.53030
13/11/2020,20.48330
17/11/2020,20.32120
18/11/2020,20.23880
19/11/2020,20.18580
20/11/2020,20.11720
23/11/2020,20.10120
24/11/2020,20.05770
25/11/2020,20.04650
26/11/2020,20.04670
27/11/2020,20.07770
30/11/2020,20.13980
01/12/2020,20.05080
02/12/2020,20.04970
03/12/2020,19.90830
04/12/2020,19.78380
07/12/2020,19.82130
08/12/2020,19.75370
09/12/2020,19.83680
10/12/2020,19.95720
11/12/2020,20.10750
14/12/2020,20.17780
15/12/2020,20.11130
16/12/2020,19.95130
17/12/2020,19.81730
18/12/2020,19.94870
21/12/2020,20.09050
22/12/2020,20.05620
23/12/2020,20.11750
24/12/2020,19.85170
28/12/2020,20.04770
29/12/2020,19.94870
30/12/2020,19.93520
31/12/2020,19.90870
04/01/2021,19.84570
05/01/2021,19.94370
06/01/2021,19.72500
07/01/2021,19.91000
08/01/2021,19.97050
11/01/2021,20.11300
12/01/2021,19.93730
13/01/2021,19.79350
14/01/2021,19.77930
15/01/2021,19.78750
18/01/2021,19.75700
19/01/2021,19.67880
20/01/2021,19.57930
21/01/2021,19.73930
22/01/2021,19.98330
25/01/2021,20.15980
26/01/2021,20.01520
27/01/2021,20.21680
28/01/2021,20.26970
29/01/2021,20.22480
02/02/2021,20.17220
03/02/2021,20.19530
04/02/2021,20.44350
05/02/2021,20.13880
08/02/2021,20.12270
09/02/2021,20.09130
10/02/2021,20.05880
11/02/2021,19.95350
12/02/2021,19.96220
15/02/2021,19.95180
16/02/2021,20.20230
17/02/2021,20.22570
18/02/2021,20.41650
19/02/2021,20.42220
22/02/2021,20.67830
23/02/2021,20.58330
24/02/2021,20.47520
25/02/2021,20.85230
26/02/2021,20.93900
01/03/2021,20.61230
02/03/2021,20.69030
03/03/2021,20.89570
04/03/2021,20.84980
05/03/2021,21.26350
08/03/2021,21.41770
09/03/2021,21.25750
10/03/2021,20.98530
11/03/2021,20.71330
12/03/2021,20.76370
16/03/2021,20.57530
17/03/2021,20.68280
18/03/2021,20.44150
19/03/2021,20.48230
22/03/2021,20.57880
23/03/2021,20.64080
24/03/2021,20.78820
25/03/2021,20.76620
26/03/2021,20.56770
29/03/2021,20.60470
30/03/2021,20.60250
31/03/2021,20.44000
05/04/2021,20.24830
06/04/2021,20.16120
07/04/2021,20.17650
08/04/2021,20.08900
09/04/2021,20.16300
12/04/2021,20.09500
13/04/2021,20.07350
14/04/2021,20.05830
15/04/2021,19.92700
16/04/2021,19.91580
19/04/2021,19.81450
20/04/2021,19.88770
21/04/2021,19.87400
22/04/2021,19.88650
23/04/2021,19.86950
26/04/2021,19.83620
27/04/2021,19.97850
28/04/2021,19.97120
29/04/2021,20.09780
30/04/2021,20.18220
03/05/2021,20.19020
04/05/2021,20.22350
05/05/2021,20.20770
06/05/2021,20.18380
07/05/2021,19.92230
10/05/2021,19.88600
11/05/2021,19.88480
12/05/2021,20.09400
13/05/2021,20.04950
14/05/2021,19.84870
17/05/2021,19.80280
18/05/2021,19.83130
19/05/2021,19.81430
20/05/2021,19.88100
21/05/2021,19.95100
24/05/2021,19.87200
25/05/2021,19.89030
26/05/2021,19.87830
27/05/2021,19.94870
28/05/2021,19.94420
31/05/2021,19.92130
01/06/2021,19.89270
02/06/2021,19.92770
03/06/2021,20.06050
04/06/2021,19.93280
07/06/2021,19.79700
08/06/2021,19.77280
09/06/2021,19.68970
10/06/2021,19.70020
11/06/2021,19.88230
14/06/2021,19.90650
15/06/2021,20.12350
16/06/2021,20.05880
17/06/2021,20.42920
18/06/2021,20.70020
21/06/2021,20.60000
22/06/2021,20.57120
23/06/2021,20.25050
24/06/2021,20.04830
25/06/2021,19.79300
28/06/2021,19.80270
29/06/2021,19.81570
30/06/2021,19.90620
01/07/2021,20.03680
02/07/2021,19.88170
05/07/2021,19.85320
06/07/2021,19.96580
07/07/2021,19.99150
08/07/2021,20.00700
09/07/2021,19.88000
12/07/2021,19.85770
13/07/2021,19.99880
14/07/2021,19.89920
15/07/2021,19.94120
16/07/2021,19.85370
19/07/2021,20.00000
20/07/2021,20.13480
21/07/2021,20.19070
22/07/2021,20.18120
23/07/2021,20.02380
26/07/2021,20.02450
27/07/2021,19.97700
28/07/2021,19.95350
29/07/2021,19.84480
30/07/2021,19.84550
02/08/2021,19.85200
03/08/2021,19.89200
04/08/2021,19.95470
05/08/2021,19.92930
06/08/2021,20.00370
09/08/2021,20.06480
10/08/2021,20.10380
11/08/2021,19.95300
12/08/2021,19.89070
13/08/2021,19.86030
16/08/2021,19.88630
17/08/2021,19.99120
18/08/2021,20.01070
19/08/2021,20.11750
20/08/2021,20.40200
23/08/2021,20.39070
24/08/2021,20.29670
25/08/2021,20.29330
26/08/2021,20.35220
27/08/2021,20.22930
30/08/2021,20.14030
31/08/2021,20.06050
01/09/2021,19.96150
02/09/2021,19.97030
03/09/2021,19.89920
06/09/2021,19.88780
07/09/2021,19.94400
08/09/2021,19.93830
09/09/2021,19.93180
10/09/2021,19.87170
13/09/2021,19.86770
14/09/2021,19.90350
15/09/2021,19.90030
17/09/2021,19.98530
20/09/2021,20.17350
21/09/2021,20.14380
22/09/2021,20.03280
23/09/2021,20.02800
24/09/2021,20.11180
27/09/2021,20.10520
28/09/2021,20.30600
29/09/2021,20.49770
30/09/2021,20.56230
01/10/2021,20.51030
04/10/2021,20.57470
05/10/2021,20.58180
06/10/2021,20.69470
07/10/2021,20.60400
08/10/2021,20.72930
11/10/2021,20.80170
12/10/2021,20.77670
13/10/2021,20.68270
14/10/2021,20.60750
15/10/2021,20.46720
18/10/2021,20.35870
19/10/2021,20.26470
20/10/2021,20.18500
21/10/2021,20.26430
22/10/2021,20.18370
25/10/2021,20.18970
26/10/2021,20.18880
27/10/2021,20.19300
28/10/2021,20.32550
29/10/2021,20.52970
01/11/2021,20.85980
03/11/2021,20.83520
04/11/2021,20.62420
05/11/2021,20.39250
08/11/2021,20.32650
09/11/2021,20.28330
10/11/2021,20.47020
11/11/2021,20.46520
12/11/2021,20.50720
16/11/2021,20.80920
17/11/2021,20.69120
18/11/2021,20.76280
19/11/2021,20.82830
22/11/2021,20.96320
23/11/2021,21.21070
24/11/2021,21.43570
25/11/2021,21.54620
26/11/2021,21.81850
29/11/2021,21.73330
30/11/2021,21.44530
01/12/2021,21.27100
02/12/2021,21.30330
03/12/2021,21.41770
06/12/2021,21.20470
07/12/2021,21.09070
08/12/2021,20.93300
09/12/2021,21.03280
10/12/2021,20.89220
13/12/2021,20.93830
14/12/2021,21.16500
15/12/2021,21.23930
16/12/2021,20.92380
17/12/2021,20.73370
20/12/2021,20.73630
21/12/2021,20.78230
22/12/2021,20.75270
23/12/2021,20.65820
24/12/2021,20.61120
27/12/2021,20.68280
28/12/2021,20.57700
29/12/2021,20.58350
30/12/2021,20.51570
31/12/2021,20.46720
03/01/2022,20.58900
04/01/2022,20.47420
05/01/2022,20.39770
06/01/2022,20.45880
07/01/2022,20.42370
10/01/2022,20.44530
11/01/2022,20.37850
12/01/2022,20.36600
13/01/2022,20.36070
14/01/2022,20.31180
17/01/2022,20.30020
18/01/2022,20.40300
19/01/2022,20.46000
20/01/2022,20.45070
21/01/2022,20.45980
24/01/2022,20.63080
25/01/2022,20.66830
26/01/2022,20.64150
27/01/2022,20.73830
28/01/2022,20.85970
31/01/2022,20.63520
01/02/2022,20.58000
02/02/2022,20.60030
03/02/2022,20.55620
04/02/2022,20.73250
08/02/2022,20.64130
09/02/2022,20.50080
10/02/2022,20.41480
11/02/2022,20.41880
14/02/2022,20.41100
15/02/2022,20.39920
16/02/2022,20.33350
17/02/2022,20.29780
18/02/2022,20.30630
21/02/2022,20.28250
22/02/2022,20.29770
23/02/2022,20.24350
24/02/2022,20.65250
25/02/2022,20.44650
28/02/2022,20.42570
01/03/2022,20.52720
02/03/2022,20.71930
03/03/2022,20.70330
04/03/2022,20.92620
07/03/2022,21.19470
08/03/2022,21.37750
09/03/2022,20.96770
10/03/2022,20.97430
11/03/2022,20.96950
14/03/2022,20.89080
15/03/2022,20.87430
16/03/2022,20.70350
17/03/2022,20.55850
18/03/2022,20.41450
22/03/2022,20.27820
23/03/2022,20.18000
24/03/2022,20.13130
25/03/2022,19.95770
28/03/2022,20.11950
29/03/2022,19.99420
30/03/2022,19.86320
31/03/2022,19.91120
01/04/2022,19.84320
04/04/2022,19.74430
05/04/2022,19.90120
06/04/2022,20.06650
07/04/2022,20.16050
08/04/2022,20.12000
11/04/2022,20.00930
12/04/2022,19.84070
13/04/2022,19.79670
18/04/2022,19.93770
19/04/2022,20.04470
20/04/2022,20.03830
21/04/2022,20.18020
22/04/2022,20.31830
25/04/2022,20.29920
26/04/2022,20.35600
27/04/2022,20.47070
28/04/2022,20.56700
29/04/2022,20.37280
02/05/2022,20.40750
03/05/2022,20.33500
04/05/2022,20.25350
05/05/2022,20.22180
06/05/2022,20.10850
09/05/2022,20.31720
10/05/2022,20.37200
11/05/2022,20.25920
12/05/2022,20.32000
13/05/2022,20.14430
16/05/2022,20.07820
17/05/2022,19.96370
18/05/2022,19.96630
19/05/2022,19.92670
20/05/2022,19.86570
23/05/2022,19.82820
24/05/2022,19.88700
25/05/2022,19.83770
26/05/2022,19.79330
27/05/2022,19.59650
30/05/2022,19.49530
31/05/2022,19.69400
01/06/2022,19.73880
02/06/2022,19.55850
03/06/2022,19.57420
06/06/2022,19.55470
07/06/2022,19.59980
08/06/2022,19.59000
09/06/2022,19.61280
10/06/2022,19.92970
13/06/2022,20.45270
14/06/2022,20.65830
15/06/2022,20.66750
16/06/2022,20.57280
17/06/2022,20.47600
20/06/2022,20.24420
21/06/2022,20.19630
22/06/2022,20.04650
23/06/2022,20.03650
24/06/2022,19.87070
27/06/2022,19.87970
28/06/2022,19.98470
29/06/2022,20.14430
30/06/2022,20.13350
01/07/2022,20.38170
04/07/2022,20.28770
05/07/2022,20.55980
06/07/2022,20.72280
07/07/2022,20.60220
08/07/2022,20.44230
11/07/2022,20.74730
12/07/2022,20.78820
13/07/2022,20.76130
14/07/2022,20.94150
15/07/2022,20.61100
18/07/2022,20.39570
19/07/2022,20.44070
20/07/2022,20.49130
21/07/2022,20.65620
22/07/2022,20.51500
25/07/2022,20.46520
26/07/2022,20.43300
27/07/2022,20.51200
28/07/2022,20.37780
29/07/2022,20.34850
01/08/2022,20.26330
02/08/2022,20.51520
03/08/2022,20.63050
04/08/2022,20.33580
05/08/2022,20.40100
08/08/2022,20.27890
09/08/2022,20.27150
10/08/2022,19.95620
11/08/2022,19.95950
12/08/2022,19.87400
15/08/2022,19.86180
16/08/2022,19.93030
17/08/2022,20.03870
18/08/2022,20.08350
19/08/2022,20.19570
22/08/2022,20.15980
23/08/2022,19.99820
24/08/2022,19.91980
25/08/2022,19.94370
26/08/2022,19.92680
29/08/2022,19.99450
30/08/2022,20.14650
31/08/2022,20.09620
01/09/2022,20.24730
02/09/2022,19.97530
05/09/2022,19.96200
06/09/2022,20.13800
07/09/2022,20.02970
08/09/2022,20.02030
09/09/2022,19.90270
12/09/2022,19.79570
13/09/2022,20.05500
14/09/2022,19.97680
15/09/2022,20.05250
19/09/2022,19.99430
20/09/2022,20.00000
21/09/2022,20.00270
22/09/2022,19.96080
23/09/2022,20.16270
26/09/2022,20.35170
27/09/2022,20.35700
28/09/2022,20.30580
29/09/2022,20.19270
30/09/2022,20.09250
03/10/2022,20.00080
04/10/2022,19.96980
05/10/2022,20.12670
06/10/2022,20.10870
07/10/2022,20.05020
10/10/2022,19.97520
11/10/2022,19.96520
12/10/2022,20.03520
13/10/2022,20.03980
14/10/2022,20.08380
17/10/2022,19.99130
18/10/2022,20.02070
19/10/2022,20.12720
20/10/2022,20.04480
21/10/2022,19.96470
24/10/2022,19.95350
25/10/2022,19.87120
26/10/2022,19.85530
27/10/2022,19.83650
28/10/2022,19.83030
31/10/2022,19.82450
01/11/2022,19.74630
03/11/2022,19.66730
04/11/2022,19.52020
07/11/2022,19.46470
08/11/2022,19.47750
09/11/2022,19.58870
10/11/2022,19.39400
11/11/2022,19.53530
14/11/2022,19.40150
15/11/2022,19.38180
16/11/2022,19.31370
17/11/2022,19.43330
18/11/2022,19.49300
22/11/2022,19.46670
23/11/2022,19.36830
24/11/2022,19.36920
25/11/2022,19.33930
28/11/2022,19.32500
29/11/2022,19.21600
30/11/2022,19.39650
01/12/2022,19.14330
02/12/2022,19.34220
05/12/2022,19.75670
06/12/2022,19.80300
07/12/2022,19.69770
08/12/2022,19.67320
09/12/2022,19.81920
13/12/2022,19.64580
14/12/2022,19.69550
15/12/2022,19.79630
16/12/2022,19.79320
19/12/2022,19.75570
20/12/2022,19.74820
21/12/2022,19.69320
22/12/2022,19.57400
23/12/2022,19.42870
26/12/2022,19.39830
27/12/2022,19.44070
28/12/2022,19.41430
29/12/2022,19.36150
30/12/2022,19.47150
02/01/2023,19.48830
03/01/2023,19.42200
04/01/2023,19.35680
05/01/2023,19.36720
06/01/2023,19.17530
09/01/2023,19.16480
10/01/2023,19.11080
11/01/2023,19.02600
12/01/2023,18.87350
13/01/2023,18.79220
16/01/2023,18.79130
17/01/2023,18.74930
18/01/2023,18.74930
19/01/2023,19.03270
20/01/2023,18.92570
23/01/2023,18.82670
24/01/2023,18.83180
25/01/2023,18.82000
26/01/2023,18.83550
27/01/2023,18.78720
30/01/2023,18.77930
31/01/2023,18.79370
01/02/2023,18.73900
02/02/2023,18.62320
03/02/2023,18.88950
07/02/2023,19.05170
08/02/2023,18.94350
09/02/2023,18.95430
10/02/2023,18.68930
13/02/2023,18.63270
14/02/2023,18.53830
15/02/2023,18.64280
16/02/2023,18.54970
17/02/2023,18.41420
20/02/2023,18.39700
21/02/2023,18.39380
22/02/2023,18.34830
23/02/2023,18.41070
24/02/2023,18.40230
27/02/2023,18.40770
28/02/2023,18.34480
01/03/2023,18.17000
02/03/2023,18.12600
03/03/2023,18.01230
06/03/2023,18.01220
07/03/2023,18.11550
08/03/2023,17.96620
09/03/2023,18.05770
10/03/2023,18.40830
13/03/2023,18.83020
14/03/2023,18.64270
15/03/2023,18.99720
16/03/2023,18.90950
17/03/2023,18.89770
21/03/2023,18.67550
22/03/2023,18.54370
23/03/2023,18.49020
24/03/2023,18.51780
27/03/2023,18.38300
28/03/2023,18.25230
29/03/2023,18.10520
30/03/2023,18.09320
31/03/2023,18.04150
03/04/2023,18.10700
04/04/2023,18.11850
05/04/2023,18.33230
10/04/2023,18.17650
11/04/2023,18.18700
12/04/2023,18.06600
13/04/2023,18.01520
14/04/2023,18.06380
17/04/2023,18.08680
18/04/2023,18.06300
19/04/2023,18.04480
20/04/2023,18.00900
21/04/2023,17.99880
24/04/2023,18.00820
25/04/2023,18.08920
26/04/2023,18.10300
27/04/2023,18.07230
28/04/2023,17.99750
02/05/2023,18.03250
03/05/2023,17.90600
04/05/2023,17.95750
05/05/2023,17.78630
08/05/2023,17.82130
09/05/2023,17.76080
10/05/2023,17.58450
11/05/2023,17.62870
12/05/2023,17.61420
15/05/2023,17.53800
16/05/2023,17.46720
17/05/2023,17.58720
18/05/2023,17.73420
19/05/2023,17.69300
22/05/2023,17.86800
23/05/2023,17.96870
24/05/2023,17.81950
25/05/2023,17.82520
26/05/2023,17.67230
29/05/2023,17.56050
30/05/2023,17.65320
31/05/2023,17.74180
01/06/2023,17.56730
02/06/2023,17.50630
